what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1329805387043
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805391871
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805397012
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1329805420778
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805421309
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805590156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805594344
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805597500
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1329805604719
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1329805606281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805606984
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805610594
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1329805611406
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1329805612078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805613016
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805616797
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1329805619375
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1329805620032
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805620563
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805624297
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1329805626625
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1329805627313
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805627907
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329805679515
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1329805680328
