what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329810328527
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329810330278
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1329810344935
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1329810372687
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1329810377656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329810386438
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329814794669
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329814797857
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329814812624
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1329814816890
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1329814816890
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1329814816906
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1329814816921
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1329814818515
closed,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1329814818515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329814824953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1329815872154
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1329815874701
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1329815874732
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.window.maximizePart,1329815875763
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textEnd,1329815876998
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1329815880373
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1329815881795
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1329815884467
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1329815893623
